Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
10_R2_001 - polyg	(1, 0.5938329549033343)	(2, 0.5971741544122301)	(3, 0.5983520577547218)	(4, 0.5992885072264533)	(5, 0.6005708230535979)	(6, 0.6019444998048139)	(7, 0.6053868489082174)	(8, 0.6078013876158179)	(9, 0.6096873381198626)	(10, 0.6123123332418419)	(12, 0.6158623577200437)	(14, 0.6175101172434738)	(16, 0.6183144196643164)	(18, 0.6189751549187612)	(20, 0.6195787895956614)	(22, 0.6200714860076177)	(24, 0.6205837597604464)	(26, 0.6209802009131133)	(28, 0.6213864307362164)	(30, 0.6217502429874291)	(32, 0.6221385269147325)	(34, 0.6225888057547985)	(36, 0.6229754582370292)	(38, 0.6233457962685327)	(40, 0.6237063456296001)	(42, 0.6240522119850131)	(44, 0.6244274443517348)	(46, 0.6247635220367117)	(48, 0.6250800223808161)	(50, 0.6254422031869562)	(52, 0.6257130230690249)	(54, 0.6260213661877657)	(56, 0.6263688639882515)	(58, 0.6267718309212091)	(60, 0.6270622281441502)	(62, 0.6275239270997253)	(64, 0.6279236311425376)	(66, 0.6282760232782414)	(68, 0.6286528870900359)	(70, 0.6290069106708124)	(72, 0.6293870373727521)	(74, 0.6298177388719458)	(76, 0.6316009083364102)	(78, 0.6338865628832673)	(80, 0.6369406280593675)	(82, 0.6385998076983064)	(84, 0.6407255806280385)	(86, 0.643799223145011)	(88, 0.6481551814891282)	(90, 0.6532093983243623)	(92, 0.6580368442944907)	(94, 0.6629556511886905)	(96, 0.6673736044455704)	(98, 0.6711438740085871)	(100, 0.674798310971442)	(102, 0.6782863405368812)	(104, 0.6821903885958596)	(106, 0.6862184264803635)	(108, 0.6908109443600225)	(110, 0.6960250428123815)	(112, 0.7022979491169249)	(114, 0.7096296632736525)	(116, 0.719499905963506)	(118, 0.7310374855176621)	(120, 0.7464611672349969)	(122, 0.7633531495177645)	(124, 0.7861525944087897)	(126, 0.8150764841027425)	(128, 0.8506126206763606)	(130, 0.8969521865214185)	(132, 0.954556880593491)	(134, 1.0289573016890416)	(136, 1.1222465938363482)	(138, 1.2459900711558032)
11_R1 - illumina_universal_adapter	(1, 0.00014347513352752427)	(2, 0.00015941681503058253)	(3, 0.00019130017803669903)	(4, 0.00025506690404893204)	(5, 0.00026569469171763756)	(6, 0.000297578054723754)	(7, 0.00030820584239245953)	(8, 0.00031351973622681227)	(9, 0.0003241475238955178)	(10, 0.000361344780735987)	(12, 0.00040119898449363263)	(14, 0.00047027960434021843)	(16, 0.0005101338080978641)	(18, 0.0005393602241868042)	(20, 0.0005924991625303317)	(22, 0.0006270394724536246)	(24, 0.0006642367292940938)	(26, 0.0007094048268860922)	(28, 0.0007678576590639725)	(30, 0.000842252172744911)	(32, 0.0009352453148460842)	(34, 0.0010468370853674918)	(36, 0.0011929691658121924)	(38, 0.0013258165116710112)	(40, 0.0014905472205359465)	(42, 0.0017057599208272329)	(44, 0.001971454612544871)	(46, 0.0023248285525293284)	(48, 0.0027233705901057847)	(50, 0.0031564529376055337)	(52, 0.0036267325419457523)	(54, 0.004306910952742904)	(56, 0.0051305644970675805)	(58, 0.0060711237057480185)	(60, 0.007179070570210566)	(62, 0.008465032878123932)	(64, 0.010213303949625985)	(66, 0.01251953387373508)	(68, 0.01464509140747618)	(70, 0.017310009165404087)	(72, 0.020578053873531028)	(74, 0.02453424783320665)	(76, 0.02916796325676225)	(78, 0.03431446943533289)	(80, 0.04010395676786021)	(82, 0.04657362251118469)	(84, 0.053651729098542544)	(86, 0.06135953210527121)	(88, 0.0697847107796375)	(90, 0.0781408088341572)	(92, 0.08717708529947404)	(94, 0.09706358477828735)	(96, 0.10714935527588887)	(98, 0.11658417377878216)	(100, 0.1260296200693442)	(102, 0.1356344831749368)	(104, 0.14543064645856607)	(106, 0.15474324540326928)	(108, 0.1636599592573132)	(110, 0.17245179660624982)	(112, 0.18109218798090737)	(114, 0.18924104417588733)	(116, 0.19680802899600566)	(118, 0.20279147345348686)	(120, 0.20608077373695122)	(122, 0.20801237414573842)	(124, 0.2093886726488358)	(126, 0.2106799488505835)	(128, 0.2119287139016564)	(130, 0.2131110552797999)	(132, 0.21435450643703843)	(134, 0.21557935896585675)	(136, 0.21695565746895412)	(138, 0.21827084619295642)
11_R1 - polya	(1, 0.009065502881405793)	(2, 0.01358231264060563)	(3, 0.015383722650451213)	(4, 0.01923629568035696)	(5, 0.021388422683269823)	(6, 0.023460841278667394)	(7, 0.02660135253476987)	(8, 0.0354383579812985)	(9, 0.04740524689626089)	(10, 0.05964845829060963)	(12, 0.06736423213808981)	(14, 0.08010429260595053)	(16, 0.09740101703676873)	(18, 0.10895076528573444)	(20, 0.12256761823626337)	(22, 0.13820109389692917)	(24, 0.15136360892462092)	(26, 0.169080130968353)	(28, 0.18413173525415716)	(30, 0.19692759160727857)	(32, 0.2076430585242509)	(34, 0.2195966627046274)	(36, 0.2288322101887325)	(38, 0.23856726369326675)	(40, 0.25172977872095853)	(42, 0.2631201101548936)	(44, 0.2758229733659139)	(46, 0.29119606822869637)	(48, 0.30358275475657265)	(50, 0.31560278260987856)	(52, 0.33184204216766056)	(54, 0.3583371168257434)	(56, 0.37552756337987453)	(58, 0.389197555268747)	(60, 0.403417535169475)	(62, 0.41865778268639864)	(64, 0.4365868604835048)	(66, 0.45565045461424536)	(68, 0.47557755649306815)	(70, 0.4975770769672885)	(72, 0.5154875561359744)	(74, 0.5288094879786969)	(76, 0.545925540019147)	(78, 0.5621063467447511)	(80, 0.5743097039353422)	(82, 0.5878920165759478)	(84, 0.609421257445828)	(86, 0.6322045772606155)	(88, 0.6471020786252234)	(90, 0.6651294634582651)	(92, 0.6827157951030556)	(94, 0.7111557549045116)	(96, 0.7304451895232119)	(98, 0.74456154849417)	(100, 0.7582634237460486)	(102, 0.77354352546673)	(104, 0.7876120593931788)	(106, 0.8006231284465916)	(108, 0.8165940363657387)	(110, 0.832022927113782)	(112, 0.8458098246670102)	(114, 0.8596179777955758)	(116, 0.8744942235848463)	(118, 0.890834447125481)	(120, 0.9051500771152273)	(122, 0.9179432765214316)	(124, 0.9320596354923897)	(126, 0.9491677166920883)	(128, 0.9640333346936901)	(130, 0.9826425909015934)	(132, 1.0037174938486364)	(134, 1.0228953366968154)	(136, 1.0386829152786776)	(138, 1.0507507681764927)
11_R1_001 - illumina_universal_adapter	(1, 0.005242520017785962)	(2, 0.005460064682463228)	(3, 0.005987074292667311)	(4, 0.007099309690946858)	(5, 0.007399582608388719)	(6, 0.007837735947104903)	(7, 0.008104304761568596)	(8, 0.008481177913051748)	(9, 0.008989803467085921)	(10, 0.010504956096422657)	(12, 0.012419961947454936)	(14, 0.015079522073368563)	(16, 0.01772682616183558)	(18, 0.020185693674561026)	(20, 0.02234735227920626)	(22, 0.024230186031941194)	(24, 0.02594756327914694)	(26, 0.02782120500379692)	(28, 0.03003495176759023)	(30, 0.032731280005843674)	(32, 0.035864229578132484)	(34, 0.039478228620200596)	(36, 0.04378928979204446)	(38, 0.048708556822176174)	(40, 0.05508476030377324)	(42, 0.06363947444150464)	(44, 0.0737890054519757)	(46, 0.08608947103432621)	(48, 0.10140338982386113)	(50, 0.12025470742142287)	(52, 0.14367752698656885)	(54, 0.17272127172566476)	(56, 0.2099872855867529)	(58, 0.25634268321918063)	(60, 0.31564352040458654)	(62, 0.3920614458888593)	(64, 0.48585077244901614)	(66, 0.6068163300423421)	(68, 0.7474681477842801)	(70, 0.9144980221206769)	(72, 1.1196074048036802)	(74, 1.3678779553595897)	(76, 1.6852220009598928)	(78, 2.037540181418769)	(80, 2.44960348042049)	(82, 2.9325985961444467)	(84, 3.4718397317202427)	(86, 4.078939482628537)	(88, 4.745392158881387)	(90, 5.471994402912819)	(92, 6.284670797931769)	(94, 7.189310369931332)	(96, 8.108274185696617)	(98, 9.094270866271433)	(100, 10.129847814331818)	(102, 11.208993443510208)	(104, 12.327617301308798)	(106, 13.462428320564992)	(108, 14.632611795896777)	(110, 15.832983423464233)	(112, 17.05615281268706)	(114, 18.314536861503345)	(116, 19.579209789534424)	(118, 20.897334360879512)	(120, 22.182500915526)	(122, 23.477123003062538)	(124, 24.765736568240882)	(126, 26.05987454229828)	(128, 27.346115032226024)	(130, 28.606938032494188)	(132, 29.86256447288499)	(134, 31.108383019309144)	(136, 32.34577860399811)	(138, 33.62533189349405)
11_R1_001 - polya	(1, 0.009385060674738982)	(2, 0.014109763110405817)	(3, 0.01608911315803278)	(4, 0.0200416852345634)	(5, 0.022465316639629848)	(6, 0.024646891305125818)	(7, 0.027830397031881875)	(8, 0.036841648564499355)	(9, 0.04908542997365933)	(10, 0.06153450001004995)	(12, 0.0692803156763053)	(14, 0.08194386636801154)	(16, 0.09919730308347194)	(18, 0.11054026574030634)	(20, 0.12396215874902136)	(22, 0.13938331786621408)	(24, 0.1521173407732383)	(26, 0.16867677936828462)	(28, 0.1834376444680414)	(30, 0.19599548683677065)	(32, 0.20672717962595555)	(34, 0.21859408788363235)	(36, 0.22804349275496602)	(38, 0.2376889942254454)	(40, 0.2509791348316094)	(42, 0.26202948459440606)	(44, 0.27463328710356005)	(46, 0.2892532077726809)	(48, 0.3011752681988674)	(50, 0.3129854922833537)	(52, 0.3290516253711741)	(54, 0.35499612464095937)	(56, 0.37181906804110776)	(58, 0.38530683725109827)	(60, 0.3992296957904433)	(62, 0.4135845796497813)	(64, 0.43043356712950365)	(66, 0.4487011909436708)	(68, 0.46694277067826384)	(70, 0.48715144442303726)	(72, 0.5038717435095703)	(74, 0.5163912857612789)	(76, 0.5322812383108042)	(78, 0.5469930792607747)	(80, 0.5581859054588881)	(82, 0.5705200751442168)	(84, 0.5903947718685703)	(86, 0.6116222287260928)	(88, 0.6251452340437422)	(90, 0.640989226452843)	(92, 0.6561223686900404)	(94, 0.680208546281984)	(96, 0.6963696636600155)	(98, 0.7082932560908829)	(100, 0.7195841305885693)	(102, 0.7320377966390024)	(104, 0.7430927424158414)	(106, 0.7531718012109946)	(108, 0.7655029068869617)	(110, 0.777064946213154)	(112, 0.7873263135653255)	(114, 0.7973195800983522)	(116, 0.8078950084100929)	(118, 0.8194784958018169)	(120, 0.8294579742927164)	(122, 0.8380709046083191)	(124, 0.84738549306774)	(126, 0.8584113307556436)	(128, 0.8678178394959141)	(130, 0.8793354506863627)	(132, 0.8921966299818953)	(134, 0.9038138214765976)	(136, 0.913327570544526)	(138, 0.9208236694478067)
11_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.00393418802036071)	(4, 0.004939183090982449)	(5, 0.00523945600842431)	(6, 0.005432488598208363)	(7, 0.005542792935227823)	(8, 0.005653097272247282)	(9, 0.005732761515650224)	(10, 0.005856853894797116)	(12, 0.005996266320752265)	(14, 0.006137210751388241)	(16, 0.006262835135215959)	(18, 0.0063624154394696375)	(20, 0.006501827865424787)	(22, 0.006641240291379937)	(24, 0.006717840525421228)	(26, 0.006828144862440687)	(28, 0.006952237241587578)	(30, 0.007116161742435942)	(32, 0.007261702187114395)	(34, 0.007414902655196977)	(36, 0.007563507109237082)	(38, 0.007719771586681315)	(40, 0.007897484129657111)	(42, 0.008147200892631719)	(44, 0.008867243092619855)	(46, 0.026327500439991745)	(48, 0.027101162803808785)	(50, 0.027379987655719085)	(52, 0.0276480884748636)	(54, 0.027908529270603992)	(56, 0.028337490581235223)	(58, 0.02881394403697205)	(60, 0.029351677679941915)	(62, 0.03005793183780262)	(64, 0.032538247416059624)	(66, 0.06282751196066695)	(68, 0.08530661664242423)	(70, 0.16790311700446758)	(72, 0.3223797449861776)	(74, 0.36195448990127027)	(76, 0.36948429290752915)	(78, 0.3730676518559808)	(80, 0.37602748489933624)	(82, 0.37926154678055957)	(84, 0.38254310080688847)	(86, 0.3858200588191749)	(88, 0.38935745762720175)	(90, 0.39290558046799434)	(92, 0.39611513027432443)	(94, 0.3994778805487371)	(96, 0.40283297079974567)	(98, 0.4067564347873406)	(100, 0.410957191622165)	(102, 0.41576921832463887)	(104, 0.42112357468412515)	(106, 0.42728836151976823)	(108, 0.43508932935453337)	(110, 0.4455406652871271)	(112, 0.46217210810217224)	(114, 0.4908205956336151)	(116, 0.5389408626583541)	(118, 0.5912511624851517)	(120, 0.6384246506171405)	(122, 0.6898770278226758)	(124, 0.7432428788745624)	(126, 0.8071673061867006)	(128, 0.8829632377705582)	(130, 0.9656118262917496)	(132, 1.0693591832772742)	(134, 1.187220899387247)	(136, 1.3106361324652136)	(138, 1.4478945598391224)
11_R2 - illumina_universal_adapter	(1, 0.00013284734585881878)	(2, 0.00013816123969317151)	(3, 0.00016473070886493526)	(4, 0.00021255575337411002)	(5, 0.00022849743487716827)	(6, 0.0002391252225458738)	(7, 0.0002444391163802265)	(8, 0.0002497530102145793)	(9, 0.0002603807978832848)	(10, 0.0002842933201378722)	(12, 0.0003161766831439887)	(14, 0.0003746295153218689)	(16, 0.00043308234749974913)	(18, 0.00048090739200892395)	(20, 0.0005473310649383333)	(22, 0.0006482950477910356)	(24, 0.0007864562874842071)	(26, 0.0009086758456743203)	(28, 0.0010813773952907848)	(30, 0.001288619254830542)	(32, 0.001543686158879474)	(34, 0.0018678336827749919)	(36, 0.0021786964720846274)	(38, 0.0024603328453053235)	(40, 0.0028801304582191907)	(42, 0.00328398638963)	(44, 0.0037489521001358656)	(46, 0.004290969271239846)	(48, 0.004803760026254886)	(50, 0.005398916135702395)	(52, 0.005980787510564021)	(54, 0.0066848784436157604)	(56, 0.0074899333595202025)	(58, 0.008483631506544166)	(60, 0.009647374256267419)	(62, 0.011103381166880071)	(64, 0.013029667681832946)	(66, 0.015471401898718033)	(68, 0.017729806778317952)	(70, 0.0206152511303715)	(72, 0.024090537698038195)	(74, 0.028041417763879466)	(76, 0.03276812632953624)	(78, 0.038334430121020745)	(80, 0.044533087278793224)	(82, 0.05139066727202545)	(84, 0.05877697970177577)	(86, 0.06705602629569736)	(88, 0.07597274014974129)	(90, 0.08493727904829437)	(92, 0.09495131197913212)	(94, 0.1056269246923468)	(96, 0.11657354599111347)	(98, 0.12660617755037146)	(100, 0.13703469420028874)	(102, 0.14771562080733774)	(104, 0.15803785958056799)	(106, 0.16782339507652858)	(108, 0.1775371930057254)	(110, 0.187322728501686)	(112, 0.19650779399436472)	(114, 0.20551218709667546)	(116, 0.21464677059792783)	(118, 0.22200917050542357)	(120, 0.22780662867870244)	(122, 0.23238986211083168)	(124, 0.23592625845759344)	(126, 0.23820857585944794)	(128, 0.23949188122044412)	(130, 0.2404855793674681)	(132, 0.24131188985870994)	(134, 0.2421833684475438)	(136, 0.24298310946961388)	(138, 0.24362874757048775)
11_R2 - polya	(1, 0.00975630907987165)	(2, 0.014501616273948657)	(3, 0.016855671242566924)	(4, 0.020384096748577153)	(5, 0.022610618265170954)	(6, 0.025166601199494626)	(7, 0.028471843164462038)	(8, 0.03723445409730972)	(9, 0.04958925726217987)	(10, 0.06210082029516342)	(12, 0.06975017046971421)	(14, 0.08294988275424645)	(16, 0.10115262608382178)	(18, 0.11294681344916771)	(20, 0.1267257401616444)	(22, 0.14206960860833795)	(24, 0.15499299841348385)	(26, 0.17220204359603525)	(28, 0.18734929797085775)	(30, 0.19968815945422486)	(32, 0.21047270699104376)	(34, 0.22195603156708005)	(36, 0.23096573856322514)	(38, 0.24068219343933914)	(40, 0.25371186112117206)	(42, 0.26452297812716274)	(44, 0.27712222040841317)	(46, 0.2918310785419015)	(48, 0.3034791338268028)	(50, 0.3149730861905078)	(52, 0.3303913491508823)	(54, 0.35521786114497833)	(56, 0.37115422875420223)	(58, 0.384723256660222)	(60, 0.39884227257809723)	(62, 0.4135697293400059)	(64, 0.4298568139422971)	(66, 0.44770618333188794)	(68, 0.46623838807919316)	(70, 0.4866517112438593)	(72, 0.5034861269110887)	(74, 0.5159286093242258)	(76, 0.5318782616680355)	(78, 0.5470042604675207)	(80, 0.5580916999528976)	(82, 0.570358823869501)	(84, 0.5902859257483237)	(86, 0.6113741134299526)	(88, 0.6253549681081347)	(90, 0.6422398657667906)	(92, 0.6587979589546338)	(94, 0.6845278329005697)	(96, 0.7022204424220473)	(98, 0.7153776435559047)	(100, 0.7279848566779066)	(102, 0.7423642533936652)	(104, 0.7560023619195315)	(106, 0.7677938923379602)	(108, 0.7834911347246383)	(110, 0.7977801952452128)	(112, 0.8106584169527666)	(114, 0.8236083762270844)	(116, 0.8376848809942848)	(118, 0.8524256224907794)	(120, 0.8657900654841766)	(122, 0.8774859458135869)	(124, 0.8905528107522603)	(126, 0.9063749296440456)	(128, 0.920677274899206)	(130, 0.9378464658779998)	(132, 0.9578532761643379)	(134, 0.9765714671958454)	(136, 0.9918595397572784)	(138, 1.0047669878809211)
11_R2 - polyg	(1, 0.8181111530554465)	(2, 0.8208424944863038)	(3, 0.8215279867909353)	(4, 0.8218521343148307)	(5, 0.8222878736092477)	(6, 0.8227129851159959)	(7, 0.8234994414034801)	(8, 0.8240945975129277)	(9, 0.8248544843312401)	(10, 0.8258455255313468)	(12, 0.827670848063447)	(14, 0.8285502974930324)	(16, 0.8288478755477562)	(18, 0.8291560813901486)	(20, 0.8295413386931392)	(22, 0.8297884347564366)	(24, 0.8300195891382309)	(26, 0.8302401157323567)	(28, 0.8304739270610682)	(30, 0.8307024244959453)	(32, 0.830938892771574)	(34, 0.8311487915780309)	(36, 0.8313640042783221)	(38, 0.8315818739255307)	(40, 0.8317758310504846)	(42, 0.8319697881754384)	(44, 0.8321424897250549)	(46, 0.83232581906234)	(48, 0.8324958636650394)	(50, 0.8326393387985669)	(52, 0.8327987556135974)	(54, 0.8329608293755453)	(56, 0.8331308739782445)	(58, 0.8333168602624468)	(60, 0.8335108173874007)	(62, 0.8336596064147626)	(64, 0.8338083954421245)	(66, 0.8340209511954986)	(68, 0.8342228791612041)	(70, 0.8343796390293174)	(72, 0.8345363988974308)	(74, 0.8346878448717099)	(76, 0.8348791450497466)	(78, 0.835142182794547)	(80, 0.8353813080170929)	(82, 0.8355699512482124)	(84, 0.8357134263817398)	(86, 0.835819704258427)	(88, 0.8359658363388717)	(90, 0.8361252531539023)	(92, 0.8362527866059268)	(94, 0.8364414298370463)	(96, 0.8366407008558345)	(98, 0.8368691982907117)	(100, 0.8371083235132575)	(102, 0.837296966744377)	(104, 0.8375812600645149)	(106, 0.8378602394908184)	(108, 0.8381498467047906)	(110, 0.838500563697858)	(112, 0.838803455646416)	(114, 0.8390771211788852)	(116, 0.8394437798534555)	(118, 0.8398370079971976)	(120, 0.8402541486631943)	(122, 0.8406898879576112)	(124, 0.8411947078718748)	(126, 0.84172609725531)	(128, 0.8423398519931778)	(130, 0.8430837971299872)	(132, 0.8439712174003241)	(134, 0.844994141963437)	(136, 0.8460994318809825)	(138, 0.8476351471991104)
11_R2_001 - illumina_universal_adapter	(1, 0.005251712045870917)	(2, 0.005447808645016622)	(3, 0.005974818255220705)	(4, 0.007053349550522082)	(5, 0.007350558458602292)	(6, 0.007767263731786916)	(7, 0.008024640518165654)	(8, 0.008395385650925503)	(9, 0.008885627148789765)	(10, 0.01036860767982916)	(12, 0.012294337563627218)	(14, 0.014950833680179194)	(16, 0.017590477745242084)	(18, 0.02007079332349909)	(20, 0.022246239970271753)	(22, 0.0241949499242822)	(24, 0.026025695517869058)	(26, 0.027991257523368587)	(28, 0.030338288694393745)	(30, 0.03317096534924069)	(32, 0.036450987370888775)	(34, 0.04023657093720938)	(36, 0.04475138873160307)	(38, 0.04981619620641324)	(40, 0.05637624024970941)	(42, 0.06508875086956586)	(44, 0.0753792263106729)	(46, 0.08781757231429774)	(48, 0.10324945546425625)	(50, 0.12215745723500854)	(52, 0.14549908055207075)	(54, 0.17447388508052952)	(56, 0.21154533434715275)	(58, 0.25785170782979405)	(60, 0.31699474853307485)	(62, 0.3931323171607566)	(64, 0.4866290308268756)	(66, 0.6070124266414878)	(68, 0.7469595222302459)	(70, 0.9131881581185708)	(72, 1.1171561973143591)	(74, 1.363997387503058)	(76, 1.6797803203335997)	(78, 2.030500619910374)	(80, 2.4406167409627653)	(82, 2.9216401666625)	(84, 3.458987744452795)	(86, 4.063849236522404)	(88, 4.72725628746977)	(90, 5.450419180992748)	(92, 6.259179772047508)	(94, 7.159485302805015)	(96, 8.074969935940143)	(98, 9.056603467183969)	(100, 10.087827989946128)	(102, 11.162218276595233)	(104, 12.275856991162417)	(106, 13.405486770588059)	(108, 14.572070034919902)	(110, 15.76884451549678)	(112, 16.988752266754126)	(114, 18.24518147759768)	(116, 19.51037988323428)	(118, 20.827455031373006)	(120, 22.115484902767953)	(122, 23.413938534011237)	(124, 24.708658669847352)	(126, 26.00828122066211)	(128, 27.302261398237384)	(130, 28.57470312200493)	(132, 29.856539098475302)	(134, 31.11438541364862)	(136, 32.377624385298446)	(138, 33.670748172257134)
11_R2_001 - polya	(1, 0.010708712718972493)	(2, 0.01581335231548413)	(3, 0.018184895561402504)	(4, 0.02202103528219036)	(5, 0.02455497102427627)	(6, 0.02709197077572383)	(7, 0.030404164895669255)	(8, 0.03949201666232803)	(9, 0.05247116031828439)	(10, 0.06525573937977587)	(12, 0.07314709549070968)	(14, 0.08640812800793798)	(16, 0.10431879473147267)	(18, 0.11578584976745394)	(20, 0.12911275848595777)	(22, 0.1443194369478349)	(24, 0.15687881132124498)	(26, 0.17282851205332259)	(28, 0.18728757223095668)	(30, 0.19937508916267244)	(32, 0.21006082181143254)	(34, 0.22147119267422324)	(36, 0.23044108008045844)	(38, 0.2397127724088163)	(40, 0.2527394082098783)	(42, 0.26344658892416994)	(44, 0.2756888383286491)	(46, 0.28991503379479766)	(48, 0.30134072470439666)	(50, 0.3126622392956995)	(52, 0.32784440568268336)	(54, 0.3525479811609997)	(56, 0.3683889095607387)	(58, 0.38143852543201306)	(60, 0.3950595790492355)	(62, 0.40898090558389966)	(64, 0.424889242189595)	(66, 0.44229894338249964)	(68, 0.45929653531626213)	(70, 0.4784971499810522)	(72, 0.4947379316024867)	(74, 0.5067457842907994)	(76, 0.5222266915905445)	(78, 0.5363333906915886)	(80, 0.5468138347131181)	(82, 0.5583375739222899)	(84, 0.5772945998428286)	(86, 0.5975354456858993)	(88, 0.6103138967286674)	(90, 0.6250502497535311)	(92, 0.6393637694864867)	(94, 0.6615426012508021)	(96, 0.6766604234411914)	(98, 0.6876525570261167)	(100, 0.6980579328182857)	(102, 0.7098114727295812)	(104, 0.7206641938885514)	(106, 0.730009422441589)	(108, 0.7420647672750074)	(110, 0.753131969089293)	(112, 0.7629076909576427)	(114, 0.7723494358055722)	(116, 0.7825035628300857)	(118, 0.7929380467111904)	(120, 0.8022894032829513)	(122, 0.8101271392300561)	(124, 0.8187906257001261)	(126, 0.8289355606965547)	(128, 0.8379514082432147)	(130, 0.8484517683255949)	(132, 0.8605285612245448)	(134, 0.8717704115724447)	(136, 0.8809425235965489)	(138, 0.8887542154640797)
11_R2_001 - polyg	(1, 0.5765730256381596)	(2, 0.5802008127223551)	(3, 0.58124870392404)	(4, 0.5819748741427515)	(5, 0.5829002049699703)	(6, 0.5839542241903785)	(7, 0.5861388628652361)	(8, 0.5877352117426565)	(9, 0.5891446560490163)	(10, 0.591091833998346)	(12, 0.5940884351540412)	(14, 0.5954611113480612)	(16, 0.5961505134544328)	(18, 0.5967403352565508)	(20, 0.5972765368948398)	(22, 0.5976993701867477)	(24, 0.5980655193054651)	(26, 0.5984209443914167)	(28, 0.5987733054680066)	(30, 0.59911341050715)	(32, 0.59944738752757)	(34, 0.5997384684169269)	(36, 0.6000494653671344)	(38, 0.6003604623173422)	(40, 0.6006500112020182)	(42, 0.6009487521147793)	(44, 0.6012214489479663)	(46, 0.6015002737998766)	(48, 0.6017944186985951)	(50, 0.6020717115458245)	(52, 0.6023505363977348)	(54, 0.6026339572636876)	(56, 0.6029648702747461)	(58, 0.6032896552670811)	(60, 0.6036328243155862)	(62, 0.6039468852751554)	(64, 0.6042594142300439)	(66, 0.6046224993393996)	(68, 0.6049794564300319)	(70, 0.6052919853849205)	(72, 0.6055677462274691)	(74, 0.605912447280655)	(76, 0.6092031933350688)	(78, 0.6124387872209729)	(80, 0.6143537930720051)	(82, 0.6155748008026234)	(84, 0.6170072251791956)	(86, 0.6190738994936296)	(88, 0.6216920954931608)	(90, 0.624743848817366)	(92, 0.6279518666190151)	(94, 0.6309515317840722)	(96, 0.6335896438444542)	(98, 0.6360638314039879)	(100, 0.638525762926075)	(102, 0.6409172222328441)	(104, 0.6438418191685407)	(106, 0.6473715579531634)	(108, 0.6512291457394828)	(110, 0.6559155480581289)	(112, 0.6610921918746393)	(114, 0.6671604624153904)	(116, 0.6749170021144115)	(118, 0.6844184951448933)	(120, 0.6961705030515082)	(122, 0.709480559718523)	(124, 0.7262943110905864)	(126, 0.7469350101553527)	(128, 0.7722529195106802)	(130, 0.8035395191025051)	(132, 0.8422548093916544)	(134, 0.8917845207227533)	(136, 0.9541447712557682)	(138, 1.0361330657595238)
12_R1 - illumina_universal_adapter	(1, 0.00011066998695874498)	(2, 0.00011066998695874498)	(3, 0.00014916389546613452)	(4, 0.00020690475822721885)	(5, 0.00022615171248091363)	(6, 0.00024058692817118473)	(7, 0.0002453986667346084)	(8, 0.00025502214386145583)	(9, 0.0002742690981151506)	(10, 0.00029832779093226904)	(12, 0.0003416334380030823)	(14, 0.0004234329935812851)	(16, 0.0004691445099338102)	(18, 0.0005076384184411998)	(20, 0.0005557558040754367)	(22, 0.0005846262354559789)	(24, 0.000630337751808504)	(26, 0.0006808610067244529)	(28, 0.0007217607845135542)	(30, 0.0007578488237392319)	(32, 0.000834836640754011)	(34, 0.0008997951113602308)	(36, 0.0009695653205298745)	(38, 0.0010778294382069076)	(40, 0.0012366168107998893)	(42, 0.001402621791238007)	(44, 0.001607120680183514)	(46, 0.001811619569129021)	(48, 0.0020233360659196635)	(50, 0.0022783582097811194)	(52, 0.0026416444713196086)	(54, 0.0030482363799289106)	(56, 0.0035727158833420932)	(58, 0.004215082981559156)	(60, 0.004996990498115507)	(62, 0.006106096236984668)	(64, 0.007246478276516083)	(66, 0.008711652669078598)	(68, 0.0103163674799804)	(70, 0.012115957702700863)	(72, 0.014336575049720898)	(74, 0.016824243887010946)	(76, 0.019920597652574094)	(78, 0.02323347965349131)	(80, 0.027005882687215484)	(82, 0.03118006589098554)	(84, 0.035493789513094884)	(86, 0.03997832985420577)	(88, 0.04500900252226524)	(90, 0.04976540609220956)	(92, 0.05469743811971885)	(94, 0.0600095974937386)	(96, 0.06534581556057548)	(98, 0.07085044447713218)	(100, 0.0762323740603216)	(102, 0.08159024495069386)	(104, 0.08689759258615021)	(106, 0.09182721874437778)	(108, 0.09639115277178516)	(110, 0.10091178115212172)	(112, 0.10533617476118981)	(114, 0.109233682997563)	(116, 0.11307585624045682)	(118, 0.11612649848966744)	(120, 0.1178442891568097)	(122, 0.11895098902639714)	(124, 0.11973770828151692)	(126, 0.12050518058238299)	(128, 0.12118604158910745)	(130, 0.1218476556415782)	(132, 0.12256219881824663)	(134, 0.12333929459623956)	(136, 0.12408751994285194)	(138, 0.12484777463587288)
